,year,Experiment,Model,adjusted_world_tas_anom,adjusted_no_arctic_tas_anom
41052,1955,historical,ACCESS-CM2,0.1432900246754141,0.12720831705305893
41442,1956,historical,ACCESS-CM2,0.11679129774793391,0.10197139269587498
41832,1957,historical,ACCESS-CM2,0.09528353666569313,0.0835048684297616
42222,1958,historical,ACCESS-CM2,0.08550117315728405,0.07510163718398483
42612,1959,historical,ACCESS-CM2,0.08575131504514968,0.07407821335480598
43002,1960,historical,ACCESS-CM2,0.08075379487915574,0.06959319392074638
43392,1961,historical,ACCESS-CM2,0.08257343654687525,0.07239836899284832
43782,1962,historical,ACCESS-CM2,0.07631522084524894,0.06427195215933362
44172,1963,historical,ACCESS-CM2,0.07242421366282292,0.061132080435933815
44562,1964,historical,ACCESS-CM2,0.07703111102473802,0.06704813344074063
44952,1965,historical,ACCESS-CM2,0.0746595165742936,0.06612734104583573
45342,1966,historical,ACCESS-CM2,0.06901455600065014,0.0608748634469787
45732,1967,historical,ACCESS-CM2,0.07480771301579556,0.06486839696551279
46122,1968,historical,ACCESS-CM2,0.07485692992943548,0.06384516530599622
46512,1969,historical,ACCESS-CM2,0.07620453852327991,0.0658460915133005
46902,1970,historical,ACCESS-CM2,0.08047229133112956,0.06873510280617423
47292,1971,historical,ACCESS-CM2,0.07272683458335052,0.06350578534568427
47682,1972,historical,ACCESS-CM2,0.07154613728371496,0.06361228608901714
48072,1973,historical,ACCESS-CM2,0.07205115369004997,0.06347717399636531
48461,1974,historical,ACCESS-CM2,0.07948344234449457,0.0728726763043293
48850,1975,historical,ACCESS-CM2,0.09877518540735775,0.0944811464957992
49239,1976,historical,ACCESS-CM2,0.12408180307268321,0.11981686527249029
49628,1977,historical,ACCESS-CM2,0.15732604524558877,0.14991868866245497
50017,1978,historical,ACCESS-CM2,0.1700587738107923,0.16335204875820605
50406,1979,historical,ACCESS-CM2,0.17291667771267033,0.1679473546677845
50795,1980,historical,ACCESS-CM2,0.1852936151589079,0.17989971642191893
51184,1981,historical,ACCESS-CM2,0.2073437586560207,0.20332317488292292
51573,1982,historical,ACCESS-CM2,0.22759329255549346,0.22387691671756163
51962,1983,historical,ACCESS-CM2,0.22040568458361426,0.21685441653327733
52351,1984,historical,ACCESS-CM2,0.2117874717567319,0.20904392452111234
52740,1985,historical,ACCESS-CM2,0.2220200905031871,0.2184181358083099
53129,1986,historical,ACCESS-CM2,0.23554333355968962,0.23077059730811356
53518,1987,historical,ACCESS-CM2,0.25434378334253427,0.24858947912955842
53907,1988,historical,ACCESS-CM2,0.2643780884932276,0.25682100921334367
54296,1989,historical,ACCESS-CM2,0.2782606465532177,0.2686853325499705
54685,1990,historical,ACCESS-CM2,0.2905504543453914,0.2793853708287199
55074,1991,historical,ACCESS-CM2,0.32015060528257566,0.30479432075038165
55463,1992,historical,ACCESS-CM2,0.3391473174074448,0.3202324366044983
55852,1993,historical,ACCESS-CM2,0.36041490844040613,0.3385531413776483
56241,1994,historical,ACCESS-CM2,0.3968859368044102,0.3709077385635843
56630,1995,historical,ACCESS-CM2,0.4167790800973698,0.3869957607188881
57019,1996,historical,ACCESS-CM2,0.4361871261203301,0.4052422964798258
57409,1997,historical,ACCESS-CM2,0.44869004274271335,0.4184222069698286
57798,1998,historical,ACCESS-CM2,0.4677453738271123,0.43530938905612193
58187,1999,historical,ACCESS-CM2,0.4962520388438292,0.45923336741806464
58576,2000,historical,ACCESS-CM2,0.5112556234942348,0.47232055571340714
58965,2001,historical,ACCESS-CM2,0.5308332916988969,0.4887665045131734
59356,2002,historical,ACCESS-CM2,0.5610788478863914,0.5156893476390669
59746,2003,historical,ACCESS-CM2,0.6211425578906346,0.5712809281820201
60136,2004,historical,ACCESS-CM2,0.658236442811896,0.6036747032465386
60526,2005,historical,ACCESS-CM2,0.7003157686313382,0.6399293238313833
60916,2006,historical,ACCESS-CM2,0.7444725637502649,0.6813311067830635
61306,2007,historical,ACCESS-CM2,0.7720536839933244,0.7065408911358584
61696,2008,historical,ACCESS-CM2,0.8179014609005273,0.7500821576989803
62086,2009,historical,ACCESS-CM2,0.8614876577968751,0.7916481785524921
62476,2010,historical,ACCESS-CM2,0.8957583428866953,0.8231138290986109
62866,2011,historical,ACCESS-CM2,0.9236863755883544,0.8484610776522936
63256,2012,historical,ACCESS-CM2,0.9632863270086066,0.8853085102388152
63647,2013,historical,ACCESS-CM2,1.0121332839374166,0.9308010878876065
64038,2014,historical,ACCESS-CM2,1.0493516768377278,0.9643096831683123
64463,2015,ssp245,ACCESS-CM2,1.0975281975597775,1.0052751653198637
64691,2016,ssp245,ACCESS-CM2,1.1444942320559008,1.0468326595583255
64916,2017,ssp245,ACCESS-CM2,1.192290655590975,1.0882932517335728
65141,2018,ssp245,ACCESS-CM2,1.25751597639039,1.1476468789710264
65366,2019,ssp245,ACCESS-CM2,1.3125768375747837,1.197216854500801
65591,2020,ssp245,ACCESS-CM2,1.3695878359849,1.2494750362091105
65817,2021,ssp245,ACCESS-CM2,1.4125291217561746,1.285600570661269
66039,2022,ssp245,ACCESS-CM2,1.4566520642227943,1.3258116680483154
66261,2023,ssp245,ACCESS-CM2,1.4853169239074415,1.3527413908809018
66483,2024,ssp245,ACCESS-CM2,1.5405112526708467,1.404221758972848
66705,2025,ssp245,ACCESS-CM2,1.5881523878269321,1.4503824237744187
66926,2026,ssp245,ACCESS-CM2,1.6318056482321408,1.4903557515350605
67147,2027,ssp245,ACCESS-CM2,1.6656939140345648,1.5211415772677819
67368,2028,ssp245,ACCESS-CM2,1.7004034266496406,1.5512583661935875
67589,2029,ssp245,ACCESS-CM2,1.7483271158033233,1.591331898766018
67780,2030,ssp245,ACCESS-CM2,1.7956653493857722,1.6309722640322233
67971,2031,ssp245,ACCESS-CM2,1.8529110319434958,1.6834187200304997
68162,2032,ssp245,ACCESS-CM2,1.9003116691297013,1.7244220650503472
68353,2033,ssp245,ACCESS-CM2,1.9489691117480115,1.7675223987470774
68544,2034,ssp245,ACCESS-CM2,2.000913278477686,1.8134817079574055
68735,2035,ssp245,ACCESS-CM2,2.0439111832907906,1.8533043407589151
68926,2036,ssp245,ACCESS-CM2,2.0899918146282257,1.8931159912705935
69117,2037,ssp245,ACCESS-CM2,2.133865216791269,1.9316372875951233
69308,2038,ssp245,ACCESS-CM2,2.1751689156695533,1.9682534374536653
69499,2039,ssp245,ACCESS-CM2,2.217729595989791,2.006812627747939
69690,2040,ssp245,ACCESS-CM2,2.2627086160097654,2.0467657482657895
69874,2041,ssp245,ACCESS-CM2,2.306295859387386,2.0874409050101086
70058,2042,ssp245,ACCESS-CM2,2.349949776746208,2.125937062480334
70242,2043,ssp245,ACCESS-CM2,2.400627360570407,2.1705481361116554
70426,2044,ssp245,ACCESS-CM2,2.453605833318125,2.218858820821021
70610,2045,ssp245,ACCESS-CM2,2.4936805734813356,2.2548145911229067
70794,2046,ssp245,ACCESS-CM2,2.5433355616871918,2.299104716603744
70978,2047,ssp245,ACCESS-CM2,2.61291476866653,2.3626272900755367
71162,2048,ssp245,ACCESS-CM2,2.664924490025899,2.409324663913507
71346,2049,ssp245,ACCESS-CM2,2.7111008971286927,2.452780099409077
71530,2050,ssp245,ACCESS-CM2,2.766490172647216,2.507131081361132
71714,2051,ssp245,ACCESS-CM2,2.79166666744479,2.527851055982749
71898,2052,ssp245,ACCESS-CM2,2.834188335370176,2.5675360051843907
72082,2053,ssp245,ACCESS-CM2,2.87531204287849,2.605383242873816
72266,2054,ssp245,ACCESS-CM2,2.905532056032377,2.63173745017367
72450,2055,ssp245,ACCESS-CM2,2.9415045424991666,2.6646270764995674
72634,2056,ssp245,ACCESS-CM2,2.9799353251552434,2.700973935029291
72818,2057,ssp245,ACCESS-CM2,3.0092643686792817,2.727923687716204
73002,2058,ssp245,ACCESS-CM2,3.038210808532226,2.754110000924417
73186,2059,ssp245,ACCESS-CM2,3.0741468922378457,2.787817890700827
73370,2060,ssp245,ACCESS-CM2,3.114584820931469,2.824918054531691
73554,2061,ssp245,ACCESS-CM2,3.162208973701376,2.866803017428805
73738,2062,ssp245,ACCESS-CM2,3.205493387403335,2.905613375906994
73922,2063,ssp245,ACCESS-CM2,3.244710965758539,2.9392233044411853
74106,2064,ssp245,ACCESS-CM2,3.2709678683576113,2.9622823169985297
74290,2065,ssp245,ACCESS-CM2,3.3090338403776713,2.995231724735317
74474,2066,ssp245,ACCESS-CM2,3.3370177226035094,3.0209447368254816
74658,2067,ssp245,ACCESS-CM2,3.363006699395249,3.044817676199149
74842,2068,ssp245,ACCESS-CM2,3.389584939937925,3.0694988255297595
75026,2069,ssp245,ACCESS-CM2,3.3998456608294525,3.078355969569014
75210,2070,ssp245,ACCESS-CM2,3.4242359149000023,3.099426443748055
75394,2071,ssp245,ACCESS-CM2,3.4631592797367383,3.1359223719633
75578,2072,ssp245,ACCESS-CM2,3.492423176231583,3.1622454898119674
75762,2073,ssp245,ACCESS-CM2,3.5052022099161175,3.1730040479486363
75946,2074,ssp245,ACCESS-CM2,3.537098468392643,3.202795368986504
76130,2075,ssp245,ACCESS-CM2,3.5676681542090267,3.2294604817175543
76314,2076,ssp245,ACCESS-CM2,3.594731537545709,3.2535901199463355
76498,2077,ssp245,ACCESS-CM2,3.628645630968854,3.284843480343581
76682,2078,ssp245,ACCESS-CM2,3.663236041260862,3.316207455300875
76866,2079,ssp245,ACCESS-CM2,3.6872405966075306,3.3361739919480127
77050,2080,ssp245,ACCESS-CM2,3.708837406544941,3.3553430802802
77234,2081,ssp245,ACCESS-CM2,3.7272479996781516,3.373535234244926
77418,2082,ssp245,ACCESS-CM2,3.745709399215824,3.392776054115276
77602,2083,ssp245,ACCESS-CM2,3.7677459831279245,3.4161068184315404
77786,2084,ssp245,ACCESS-CM2,3.7913004351831283,3.439183354152057
77970,2085,ssp245,ACCESS-CM2,3.8084393236984835,3.4553525380163066
78154,2086,ssp245,ACCESS-CM2,3.829753898926904,3.4730029159199813
78338,2087,ssp245,ACCESS-CM2,3.8563194432964187,3.4953775703334378
78522,2088,ssp245,ACCESS-CM2,3.878975875093462,3.5155140810885266
78706,2089,ssp245,ACCESS-CM2,3.9148593202301547,3.5472791060073807
78890,2090,ssp245,ACCESS-CM2,3.932547046630093,3.563228849247536
79074,2091,ssp245,ACCESS-CM2,3.9521912231298146,3.582214259613305
79258,2092,ssp245,ACCESS-CM2,,
79442,2093,ssp245,ACCESS-CM2,,
79626,2094,ssp245,ACCESS-CM2,,
79810,2095,ssp245,ACCESS-CM2,,
79994,2096,ssp245,ACCESS-CM2,,
80178,2097,ssp245,ACCESS-CM2,,
80362,2098,ssp245,ACCESS-CM2,,
80546,2099,ssp245,ACCESS-CM2,,
80730,2100,ssp245,ACCESS-CM2,,
2,1850,historical,ACCESS-ESM1-5,,
394,1851,historical,ACCESS-ESM1-5,,
785,1852,historical,ACCESS-ESM1-5,,
1176,1853,historical,ACCESS-ESM1-5,,
1567,1854,historical,ACCESS-ESM1-5,,
1958,1855,historical,ACCESS-ESM1-5,,
2349,1856,historical,ACCESS-ESM1-5,,
2740,1857,historical,ACCESS-ESM1-5,,
3131,1858,historical,ACCESS-ESM1-5,,
3522,1859,historical,ACCESS-ESM1-5,,
3913,1860,historical,ACCESS-ESM1-5,0.0011843439668404968,0.007973302344426475
4304,1861,historical,ACCESS-ESM1-5,-0.005421266648803182,0.0002601858865737994
4695,1862,historical,ACCESS-ESM1-5,-0.0025978733261207477,0.0017930510614166863
5086,1863,historical,ACCESS-ESM1-5,0.003640470362246115,0.005959692380033169
5477,1864,historical,ACCESS-ESM1-5,0.01362642961526258,0.014125248553289274
5868,1865,historical,ACCESS-ESM1-5,0.020037105943615224,0.0206111546684445
6259,1866,historical,ACCESS-ESM1-5,0.02836539439345496,0.0282880859645071
6650,1867,historical,ACCESS-ESM1-5,0.027915707530690333,0.028244648880134594
7041,1868,historical,ACCESS-ESM1-5,0.032354450704363144,0.03229947224834673
7432,1869,historical,ACCESS-ESM1-5,0.036230041087648025,0.03607628602838176
7823,1870,historical,ACCESS-ESM1-5,0.04188727698773138,0.04055731396740706
8214,1871,historical,ACCESS-ESM1-5,0.04569478261454034,0.04419506263002096
8605,1872,historical,ACCESS-ESM1-5,0.04524511469912565,0.042485162596839245
8996,1873,historical,ACCESS-ESM1-5,0.04827857930040555,0.046598713112685465
9387,1874,historical,ACCESS-ESM1-5,0.04662397746453408,0.04538062653551029
9778,1875,historical,ACCESS-ESM1-5,0.029435897941198677,0.02651924623665242
10169,1876,historical,ACCESS-ESM1-5,0.016877673389457153,0.012952449241926737
10560,1877,historical,ACCESS-ESM1-5,0.01169320520218214,0.009462358739571956
10951,1878,historical,ACCESS-ESM1-5,-0.0025732730758575534,-0.0023947362517381192
11342,1879,historical,ACCESS-ESM1-5,-0.012024085261101719,-0.010320864728575442
11733,1880,historical,ACCESS-ESM1-5,-0.012436688900838641,-0.008633628891824958
12124,1881,historical,ACCESS-ESM1-5,-0.00822199261199308,-0.00288478119085318
12515,1882,historical,ACCESS-ESM1-5,-0.014680090146692712,-0.006399614718193084
12906,1883,historical,ACCESS-ESM1-5,-0.02286378653538951,-0.013284960296934068
13297,1884,historical,ACCESS-ESM1-5,-0.03428064114174529,-0.024228464575474406
13688,1885,historical,ACCESS-ESM1-5,-0.049381018249944314,-0.04068647563493483
14079,1886,historical,ACCESS-ESM1-5,-0.05470751062624074,-0.04439719770003784
14470,1887,historical,ACCESS-ESM1-5,-0.059150057109615066,-0.04850204810400885
14861,1888,historical,ACCESS-ESM1-5,-0.06163530781726407,-0.05028187342117293
15252,1889,historical,ACCESS-ESM1-5,-0.0501128244794126,-0.03739461720238189
15643,1890,historical,ACCESS-ESM1-5,-0.04703563642349037,-0.03159016765121751
16034,1891,historical,ACCESS-ESM1-5,-0.042193162988453166,-0.02677920738725754
16425,1892,historical,ACCESS-ESM1-5,-0.03752099327189862,-0.021369628635438415
16816,1893,historical,ACCESS-ESM1-5,-0.04226787195773538,-0.027303379034650757
17207,1894,historical,ACCESS-ESM1-5,-0.05063262030690014,-0.035654148579314364
17598,1895,historical,ACCESS-ESM1-5,-0.04616559612381072,-0.028974743557614063
17989,1896,historical,ACCESS-ESM1-5,-0.041326908884821344,-0.022559248682630647
18380,1897,historical,ACCESS-ESM1-5,-0.03901435346714553,-0.019290687417537342
18771,1898,historical,ACCESS-ESM1-5,-0.03308761803502417,-0.014714323895875937
19162,1899,historical,ACCESS-ESM1-5,-0.027337302972228163,-0.0099191294196966
19553,1900,historical,ACCESS-ESM1-5,-0.02889583092902603,-0.01177724645116713
19944,1901,historical,ACCESS-ESM1-5,-0.028160450830434624,-0.01186681226814761
20335,1902,historical,ACCESS-ESM1-5,-0.013413576543120842,0.000805662443719403
20726,1903,historical,ACCESS-ESM1-5,-0.006470819696026216,0.01071263755869764
21117,1904,historical,ACCESS-ESM1-5,-0.005884760319414107,0.011933801596854275
21508,1905,historical,ACCESS-ESM1-5,0.002618248841264176,0.022801862833834546
21899,1906,historical,ACCESS-ESM1-5,0.010600686515628014,0.03224022588288059
22290,1907,historical,ACCESS-ESM1-5,0.02255251299548757,0.044847495240979314
22681,1908,historical,ACCESS-ESM1-5,0.024641202019273046,0.04764404420540037
23072,1909,historical,ACCESS-ESM1-5,0.019624274091781205,0.04247346466362001
23463,1910,historical,ACCESS-ESM1-5,0.010582917237896897,0.030624308978071724
23854,1911,historical,ACCESS-ESM1-5,0.0011275059047428102,0.021537776817455546
24245,1912,historical,ACCESS-ESM1-5,0.0025293245007594633,0.023712316167254513
24636,1913,historical,ACCESS-ESM1-5,0.003290495792106698,0.024499432255191456
25027,1914,historical,ACCESS-ESM1-5,0.005386419970485331,0.0286686330476823
25418,1915,historical,ACCESS-ESM1-5,0.014738782015557672,0.03797216005427016
25809,1916,historical,ACCESS-ESM1-5,0.029863946283558977,0.05069075593799728
26200,1917,historical,ACCESS-ESM1-5,0.037972600757432244,0.05702046936479799
26591,1918,historical,ACCESS-ESM1-5,0.044976536913392755,0.0635246718326552
26982,1919,historical,ACCESS-ESM1-5,0.041968025506071274,0.0589551053998688
27373,1920,historical,ACCESS-ESM1-5,0.04004174764197171,0.05508555839166732
27764,1921,historical,ACCESS-ESM1-5,0.03988236731921211,0.05336781290939904
28155,1922,historical,ACCESS-ESM1-5,0.03276270605734321,0.046942058885512096
28546,1923,historical,ACCESS-ESM1-5,0.03628294035906478,0.04617999950493693
28937,1924,historical,ACCESS-ESM1-5,0.03485475420557024,0.04355589125527686
29328,1925,historical,ACCESS-ESM1-5,0.03302864310628573,0.040710690673447535
29719,1926,historical,ACCESS-ESM1-5,0.024998603961217773,0.030943977858247203
30110,1927,historical,ACCESS-ESM1-5,0.014305937902703906,0.01922494608211412
30501,1928,historical,ACCESS-ESM1-5,0.018191332793145793,0.022298935566318425
30892,1929,historical,ACCESS-ESM1-5,0.017123080530890997,0.020227199896311294
31283,1930,historical,ACCESS-ESM1-5,0.025219385901273393,0.029105699824335106
31674,1931,historical,ACCESS-ESM1-5,0.028800151967066496,0.031235035335404733
32065,1932,historical,ACCESS-ESM1-5,0.025008055930238957,0.026565460780343598
32456,1933,historical,ACCESS-ESM1-5,0.03432444721683148,0.03650003833232448
32847,1934,historical,ACCESS-ESM1-5,0.041868063439383846,0.04093400288280034
33238,1935,historical,ACCESS-ESM1-5,0.047009316387140614,0.04453837796931973
33629,1936,historical,ACCESS-ESM1-5,0.04913935975149048,0.04694642888153173
34020,1937,historical,ACCESS-ESM1-5,0.044906074532234816,0.04270397800118828
34411,1938,historical,ACCESS-ESM1-5,0.038401529184218575,0.035532593256570766
34802,1939,historical,ACCESS-ESM1-5,0.044773072184416,0.04227799646555904
35193,1940,historical,ACCESS-ESM1-5,0.054222195153465456,0.05123039552034913
35584,1941,historical,ACCESS-ESM1-5,0.04514522005977016,0.04457896162399709
35975,1942,historical,ACCESS-ESM1-5,0.04538116381368756,0.04683012668296831
36366,1943,historical,ACCESS-ESM1-5,0.0472127505580852,0.048996022421448585
36757,1944,historical,ACCESS-ESM1-5,0.05207827472070074,0.05616083950297359
37148,1945,historical,ACCESS-ESM1-5,0.05487080135921967,0.06009486072407713
37539,1946,historical,ACCESS-ESM1-5,0.06318263354274793,0.0699824154738354
37930,1947,historical,ACCESS-ESM1-5,0.0611907076795566,0.06859905593898137
38321,1948,historical,ACCESS-ESM1-5,0.04833440329440246,0.05678109765168004
38712,1949,historical,ACCESS-ESM1-5,0.0456587308083941,0.05387127733995021
39103,1950,historical,ACCESS-ESM1-5,0.04253694515811933,0.0505134627228686
39494,1951,historical,ACCESS-ESM1-5,0.03460426173912258,0.044323375312220845
39884,1952,historical,ACCESS-ESM1-5,0.035671905097474955,0.04593603079518991
40274,1953,historical,ACCESS-ESM1-5,0.039302531153570394,0.049371219900642895
40664,1954,historical,ACCESS-ESM1-5,0.04505279002362105,0.056588811000858975
41054,1955,historical,ACCESS-ESM1-5,0.029513248088115302,0.041873988249644674
41444,1956,historical,ACCESS-ESM1-5,0.018683444244917673,0.03136638868228671
41834,1957,historical,ACCESS-ESM1-5,0.016316091567251365,0.027785522497651784
42224,1958,historical,ACCESS-ESM1-5,0.0018382994901083103,0.013803504545086253
42614,1959,historical,ACCESS-ESM1-5,-0.008400053216114624,0.0031288084912589986
43004,1960,historical,ACCESS-ESM1-5,-0.008736596880195964,0.0035346350973832572
43394,1961,historical,ACCESS-ESM1-5,0.0016108012164227433,0.01120482667279718
43784,1962,historical,ACCESS-ESM1-5,-0.0034305265912403667,0.004415327428017925
44174,1963,historical,ACCESS-ESM1-5,-0.0107960232470079,-0.00220546937688871
44564,1964,historical,ACCESS-ESM1-5,-0.006080165158165357,0.00040507378896555623
44954,1965,historical,ACCESS-ESM1-5,-0.008963867739353377,-0.004876234725249637
45344,1966,historical,ACCESS-ESM1-5,-0.020906294192531552,-0.02003488409520085
45734,1967,historical,ACCESS-ESM1-5,-0.019585729693504375,-0.019841478249228918
46124,1968,historical,ACCESS-ESM1-5,-0.008210258264009567,-0.009739328873130474
